Symbol,Security,GICS Sector,GICS Sub-Industry,Founded,Date added,market_cap,percent_change,%_of_total_market_cap
STT,State Street Corporation,Financials,Asset Management & Custody Banks,1792,2003-03-14,36361232823.42847,-1.020404075064598,0.05499263857072082
STLD,Steel Dynamics,Materials,Steel,1993,2022-12-22,24943818267.135468,-0.6333207287783108,0.037724969040502015
STE,Steris,Health Care,Health Care Equipment,1985,2019-12-23,24969338138.701145,-0.7632978192839031,0.03776356523112617
SYK,Stryker Corporation,Health Care,Health Care Equipment,1941,2000-12-12,134410433307.37947,-0.5010726595529249,0.20328200682580017
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",1993,2024-03-18,17473344916.95571,-1.2816160730373656,0.02642664362635558
SYF,Synchrony Financial,Financials,Consumer Finance,2003,2015-11-18,31040761286.87629,-1.0437638226787853,0.046945970580770255
SNPS,Synopsys,Information Technology,Application Software,1986,2017-03-16,89865989295.5483,-1.0052875954908411,0.13591309989759529
SYY,Sysco,Consumer Staples,Food Distributors,1969,1986-12-31,35028688212.836296,-0.6873225979832971,0.05297730139814726
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,1994,2019-07-15,228505084075.7903,-0.37291940836329873,0.34559052387397204
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,1937,2019-07-29,22494446094.982365,-1.2157488842636155,0.03402054462666289
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,1993,2018-03-19,47308922514.57484,-0.7289383335729445,0.07154989737691035
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",2017,2004-09-01,26449092795.825165,-1.3587602507657666,0.04000154251390218
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,2005,2022-10-12,39702898628.885895,-0.6140914637990489,0.06004656566818852
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,1902,1976-12-31,44417513648.31057,0.3284406176967028,0.0671769377604202
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,2007,2011-10-17,66930990204.82553,-1.245772339242918,0.1012262640100269
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,1960,2020-06-22,23979276787.94104,-1.403472782562138,0.03626619889347799
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,1960,2020-09-21,30790274924.123913,-1.5813294550803731,0.04656713562540372
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,2003,2020-12-21,1495687318769.8848,-1.0364613980130768,2.2620738008345485
TXN,Texas Instruments,Information Technology,Semiconductors,1930,2001-03-12,157726217177.2706,-1.1002124591989177,0.23854474067138676
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,1888,2024-11-26,19800440244.0052,-1.8655157823262887,0.02994613684215187
TXT,Textron,Industrials,Aerospace & Defense,1923,1978-12-31,15534155457.303272,-1.3244263271986114,0.02349381828479823
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,2006 (1902),2004-08-03,217704026164.55746,-0.6855771559364783,0.3292550306089819
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,1987,1985-09-30,170958520509.99173,-1.1200549886072295,0.258557243497353
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,2023,2025-03-24,17166610077.552023,-2.413969376264842,0.025962738614050646
TTD,Trade Desk (The),Communication Services,Advertising,2009,2025-07-18,18560270872.96039,-0.4197267888123692,0.028070507753349294
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,1938,2014-01-24,26425460776.53386,-0.6950005650842188,0.03996580150638755
TT,Trane Technologies,Industrials,Building Products,1871,2010-11-17,86602978921.06898,-0.6407748851958306,0.13097813107935888
TDG,TransDigm Group,Industrials,Aerospace & Defense,1993,2016-06-03,74937421343.73103,1.0178909120042194,0.11333517065797481
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,1853,2002-08-21,65302324934.15578,-0.7934904184534171,0.09876307468370356
TRMB,Trimble Inc.,Information Technology,Electronic Equipment & Instruments,1978,2021-01-21,18644877910.386425,-1.5208636520903929,0.028198467227449182
TFC,Truist Financial,Financials,Diversified Banks,1872,1997-12-04,63453102003.170006,-0.7062192879739979,0.09596631449753996
TYL,Tyler Technologies,Information Technology,Application Software,1966,2020-06-22,19638699744.91972,-0.9124031674918286,0.029701520911453148
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,1935,2005-08-10,20696192619.278812,-0.9462679459331448,0.031300870518578466
USB,U.S. Bancorp,Financials,Diversified Banks,1968,1999-11-01,83038273485.91682,-0.7994056476241012,0.12558687939770255
UBER,Uber,Industrials,Passenger Ground Transportation,2009,2023-12-18,170399556933.1983,-0.49927380467171256,0.2577118683665903
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,1972,2016-03-07,13648342843.101587,-0.8380685731171943,0.02064171995225547
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,1990,2016-04-18,27127657944.785824,-0.3097768685321935,0.04102780276653688
UNP,Union Pacific Corporation,Industrials,Rail Transportation,1862,1957-03-04,137209986735.19542,-0.7465846788819038,0.20751604450441563
UAL,United Airlines Holdings,Industrials,Passenger Airlines,1967,2015-09-03,36200379194.94449,0.2690127876509981,0.05474936394092584
UPS,United Parcel Service,Industrials,Air Freight & Logistics,1907,2002-07-22,84151371590.83342,-0.4516227930536675,0.12727032621796525
URI,United Rentals,Industrials,Trading Companies & Distributors,1997,2014-09-20,52072638404.99761,-0.9703264210194249,0.07875452950497246
UNH,UnitedHealth Group,Health Care,Managed Health Care,1977,1994-07-01,299026368257.35004,-0.6171779527773192,0.4522467396126423
UHS,Universal Health Services,Health Care,Health Care Facilities,1979,2014-09-20,13874508603.132584,-3.1280517917449853,0.02098377248823118
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,1980,2002-12-20,50570996233.82481,-1.2556152593443421,0.07648344960009501
VTR,Ventas,Real Estate,Health Care REITs,1998,2009-03-04,36347925125.32425,-1.2632454491106162,0.05497251204102895
VLTO,Veralto,Industrials,Environmental & Facilities Services,2023,2023-10-02,24775107261.8529,-1.4323787508051073,0.03746981093347465
VRSN,Verisign,Information Technology,Internet Services & Infrastructure,1995,2006-02-01,22693617353.40835,-1.2077103297076128,0.03432177074519093
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,1971,2015-10-08,31252843383.271515,-0.29862638933974045,0.04726672301870379
VZ,Verizon,Communication Services,Integrated Telecommunication Services,1983 (1877),1983-11-30,168806253265.30457,0.07370814321463622,0.2553021598408269
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,1989,2013-09-23,116237261061.20854,-0.08374948009678673,0.17579694607799187
VTRS,Viatris,Health Care,Pharmaceuticals,1961,2004-04-23,14373115862.166784,-0.7177045682749059,0.021737864873325952
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,2017,2022-06-08,30054975846.48114,-0.7762855051869249,0.045455071119380165
V,Visa Inc.,Financials,Transaction & Payment Processing Services,1958,2009-12-21,676834181902.4977,-0.8229183027800839,1.0236423423380518
VST,Vistra Corp.,Utilities,Electric Utilities,2016,2024-05-08,54662721901.45296,-0.7932562568355849,0.08267176537759069
VMC,Vulcan Materials Company,Materials,Construction Materials,1909,1999-06-30,37686377292.896355,-1.2669633066484118,0.05699678378816469
WRB,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,1967,2019-12-05,26647084331.74513,-0.9604523670411033,0.040300984423030546
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,1927,1981-06-30,48265125436.105804,-1.1791358984847102,0.07299605630995232
WAB,Wabtec,Industrials,Construction Machinery & Heavy Transportation Equipment,1999 (1869),2019-02-27,36490812211.82709,-1.4952261094926018,0.055188614117177785
WMT,Walmart,Consumer Staples,Consumer Staples Merchandise Retail,1962,1982-08-31,888255335879.8162,-0.45567772978881876,1.343395172593798
DIS,Walt Disney Company (The),Communication Services,Movies & Entertainment,1923,1976-06-30,204550916530.07306,-0.8885828594178226,0.3093623001363173
WBD,Warner Bros. Discovery,Communication Services,Broadcasting,2022 (Warner Bros. 1923),2022-04-11,71458806349.75546,-0.4146538943293287,0.10807412194658102
WM,Waste Management,Industrials,Environmental & Facilities Services,1968,1998-08-31,88513917843.35307,-1.0849939025295023,0.13386823037808732
WAT,Waters Corporation,Health Care,Life Sciences Tools & Services,1958,2002-01-02,22617994148.092262,-1.083362527124794,0.034207398396549675
WEC,WEC Energy Group,Utilities,Electric Utilities,1896,2008-10-31,34305527997.902084,-0.5938328543357314,0.05188359567805467
WFC,Wells Fargo,Financials,Diversified Banks,1852,1976-06-30,292562647616.8534,-1.1769702460886309,0.4424710245060876
WELL,Welltower,Real Estate,Health Care REITs,1970,2009-01-30,127389358530.36304,-1.2712762710895944,0.19266335070197121
WST,West Pharmaceutical Services,Health Care,Health Care Supplies,1923,2020-05-22,19794511504.107162,-0.6248349403183872,0.02993717023059676
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",1970,2009-07-01,59053382121.25864,-2.1526714408089673,0.08931218903228703
WY,Weyerhaeuser,Real Estate,Timber REITs,1900,1979-10-01,17092594311.95073,-1.2505178821290337,0.02585079735325752
WSM,"Williams-Sonoma, Inc.",Consumer Discretionary,Homefurnishing Retail,1956,2025-03-24,21253194569.95828,-1.5490596595168944,0.03214327889085912
WMB,Williams Companies,Energy,Oil & Gas Storage & Transportation,1908,1975-03-31,73407461200.02234,-0.08311043415452682,0.11102126272148789
WTW,Willis Towers Watson,Financials,Insurance Brokers,2016,2016-01-05,32054270562.369083,-1.220455530804629,0.04847879950177803
WDAY,"Workday, Inc.",Information Technology,Application Software,2005,2024-12-23,57346258313.162926,-0.9911003406973364,0.08673033920805359
WYNN,Wynn Resorts,Consumer Discretionary,Casinos & Gaming,2002,2008-11-14,12511495840.158424,0.0,0.018922355357368068
XEL,Xcel Energy,Utilities,Multi-Utilities,1909,1957-03-04,43691125908.4954,-0.44480633534864245,0.066078350739682
XYL,Xylem Inc.,Industrials,Industrial Machinery & Supplies & Components,2011,2011-11-01,33155615543.974545,-1.0247864667767834,0.050144470927420186
YUM,Yum! Brands,Consumer Discretionary,Restaurants,1997,1997-10-06,42003319323.001686,-0.5914009329740262,0.06352571623512435
ZBRA,Zebra Technologies,Information Technology,Electronic Equipment & Instruments,1969,2019-12-23,12346220295.177341,-1.5887160904897994,0.018672393032001935
ZBH,Zimmer Biomet,Health Care,Health Care Equipment,1927,2001-08-07,17820483926.69475,-0.9582583300021085,0.02695165580592274
ZTS,Zoetis,Health Care,Pharmaceuticals,1952,2013-06-21,55761346176.32947,-0.46673835154868076,0.08433332201310653
